model_id,model,start_year,end_year,source_year,source_category,production_status,period_source_name,period_source_url,period_source_type,period_confidence,period_review_status,period_notes,period_reviewed_at,main_family,subfamily,lineage,generation,engine_architecture,engine_type,engine_location,seating_configuration,orientation,predecessor,predecessor_year,predecessor_relationship,successor,successor_year,successor_relationship,successor_in_dataset,alternative_predecessor,alternative_relationship,base_model,base_model_year,taxonomy_confidence,external_enrichment_required,taxonomy_notes,start_year_source,taxonomy_source,engine,displacement_cc,max_power_cv,rpm_max_power,top_speed_kmh,engine_position,engine_orientation,engine_angle_deg,compression_ratio,bore_mm,stroke_mm,weight_kg,wheelbase_mm,length_mm,width_mm,height_mm,image_url,url,description,source_origin
ferrari_2017_812_superfast,812 Superfast,2017,2024,2017,Grand Touring,discontinued,Wikipedia - Ferrari 812 Superfast,https://en.wikipedia.org/wiki/Ferrari_812_Superfast,wikipedia,medium,reviewed,Production range reported as 2017 to 2024,2026-07-27,Front-engined V12 two-seat GT,Berlinetta / coupe,Front-engined V12 two-seat GT,6,V12,combustion,,2,grand tourer,F12berlinetta,2012,direct,12Cilindri,2024,direct,TRUE,,,,,high,FALSE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,V12,,800,,,,,65,13.6,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/60d1b4c09fdfa1733415e0e7-812 superfast?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/812-superfast,Shift to the 12th Dimension,ferrari_past_models_scraper
ferrari_2017_ferrari_portofino,Ferrari Portofino,2017,2020,2017,Grand Touring,discontinued,Legacy manual curation,,manual_seed,low,pending_source_review,Migrated from the initial enrichment script,,Front-engined V8 GT,Retractable-hardtop GT,California / Portofino,4,V8,combustion,front,2+,grand tourer,Ferrari California T,2014,direct,Ferrari Portofino M,2020,evolution,TRUE,,,,,high,TRUE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,V8,,,,,,,90,9.45,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/5f5b4cec57f0c16d75e823f5-ferrari_portofino_share-2020-past?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/ferrari-portofino,,ferrari_past_models_scraper
ferrari_2018_monza_sp1,Monza SP1,2018,,2018,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Icona limited series,Icona,Icona,1,V12,combustion,front,1,limited-series,,,,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V12,,,,,front,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/monza-sp1,Single-seat front-engined V12 model that inaugurated Ferrari's Icona series.,manual_ferrari.com
ferrari_2018_monza_sp2,Monza SP2,2018,,2018,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Icona limited series,Icona,Icona,1,V12,combustion,front,2,limited-series,,,,Daytona SP3,2021,spiritual_successor,TRUE,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V12,,,,,front,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/monza-sp2,Two-seat sister model to the Monza SP1 in Ferrari's Icona series.,manual_ferrari.com
ferrari_2018_ferrari_488_pista_spider,488 Pista Spider,2018,2020,2018,Grand Touring,discontinued,Wikipedia - Ferrari 488,https://en.wikipedia.org/wiki/Ferrari_488,wikipedia,medium,reviewed,Introduced in 2018 and follows the wider 488 family production end,2026-07-27,Mid-engined sports car,Spider / targa,Mid-engined V8 sports cars,,V8,combustion,mid,2,sports car,Ferrari 488 Pista,2018,derivative,,,,,,,Ferrari 488 Pista,2018,high,FALSE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,V8,,720,,,,,90,9.6,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/5fec50a1d27b3f5ad3b7d204-ferrari-488-pista-spider-past-model-thumb?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/ferrari-488-pista-spider,Ferrari 488 Pista Spider - 2018,ferrari_past_models_scraper
ferrari_2018_ferrari_488_pista,Ferrari 488 Pista,2018,,2018,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Mid-engined sports car,Spider / targa,Mid-engined V8 sports cars,,V8,combustion,mid,2,sports car,488 GTB,2015,derivative,,,,,,,488 GTB,2015,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V8,,,,,,,90,9.6,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/5fec50a0ebd0050770f0349a-ferrari-488-pista-past-model-thumb?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/ferrari-488-pista,,ferrari_past_models_scraper
ferrari_2019_812_gts,812 GTS,2019,2024,2019,Grand Touring,discontinued,Ferrari 2024 Annual Report,https://cdn.ferrari.com/download/Ferrari_Annual_Report_2024.pdf,manufacturer_report,medium,reviewed,Report states the 812 GTS was phased out during 2024,2026-07-27,Front-engined V12 two-seat GT,Spider / cabriolet,Front-engined V12 two-seat GT,,V12,combustion,,2,grand tourer,812 Superfast,2017,derivative,,,,,,,812 Superfast,2017,high,FALSE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,V12,,800,,,,,,,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/60d1b6e02a3f1c5509cb468f-812 gts?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/812-gts,A legend is reborn,ferrari_past_models_scraper
ferrari_2019_ferrari_roma,Ferrari Roma,2019,2024,2019,Grand Touring,discontinued,Ferrari 2024 Annual Report,https://cdn.ferrari.com/download/Ferrari_Annual_Report_2024.pdf,manufacturer_report,medium,reviewed,Report states the Roma was phased out during 2024,2026-07-27,Front-engined V8 GT,Roma / Amalfi,Front-engined V8 coupes,1,V8,combustion,front,2+,grand tourer,,,,Ferrari Amalfi,2025,direct,TRUE,,,,,high,FALSE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,,,,,,,,,,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/60d1bd14997c9a7a59e64395-roma?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/ferrari-roma,La nuova Dolce Vita,ferrari_past_models_scraper
ferrari_2019_sf90_stradale,SF90 Stradale,2019,2024,2019,Grand Touring,discontinued,Ferrari 2024 Annual Report,https://cdn.ferrari.com/download/Ferrari_Annual_Report_2024.pdf,manufacturer_report,medium,reviewed,Report states the SF90 Stradale was phased out during 2024,2026-07-27,Hybrid supercar,High-performance AWD hybrid,Hybrid production supercars,1,V8,hybrid,mid,2,supercar,,,,849 Testarossa,2025,direct,TRUE,,,,,high,FALSE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,V8,,1000,7500,,,,,,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/60d1ba1007fbc76f1b331d6f-sf90 stradale?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/sf90-stradale,Beyond Imagination,ferrari_past_models_scraper
ferrari_2019_f8_spider,F8 Spider,2019,2023,2019,Grand Touring,discontinued,Ferrari 2024 Annual Report,https://cdn.ferrari.com/download/Ferrari_Annual_Report_2024.pdf,manufacturer_report,medium,reviewed,Report states F8 Spider deliveries were phased out in Q4 2023,2026-07-27,Mid-engined sports car,Spider / targa,Mid-engined V8 sports cars,,V8,combustion,mid,2,sports car,F8 Tributo,2019,derivative,,,,,,,F8 Tributo,2019,high,FALSE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,V8,,720,,,,,,,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/60d1bbd69fdfa1733415e184-f8 spider?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/f8-spider,Wild at heart,ferrari_past_models_scraper
ferrari_2019_f8_tributo,F8 Tributo,2019,2023,2019,Grand Touring,discontinued,Ferrari 2024 Annual Report,https://cdn.ferrari.com/download/Ferrari_Annual_Report_2024.pdf,manufacturer_report,medium,reviewed,Report states F8 Tributo deliveries were phased out in Q1 2023,2026-07-27,Mid-engined sports car,Berlinetta,Mid-engined V8 sports cars,9,V8,combustion,mid,2,sports car,488 GTB,2015,evolution,296 GTB,2021,spiritual_successor,TRUE,,,,,high,FALSE,"The 296 GTB continues the mid-engined sports-car spirit, but changes from a V8 to a hybrid V6; it is not treated as a technical evolution.",ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,,,,,,,,,,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/60d1bbd688780642c79ba8ca-f8 tributo?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/f8-tributo,Live for the Moment,ferrari_past_models_scraper
ferrari_2020_ferrari_portofino_m,Ferrari Portofino M,2020,2024,2020,Grand Touring,discontinued,Ferrari 2024 Annual Report,https://cdn.ferrari.com/download/Ferrari_Annual_Report_2024.pdf,manufacturer_report,medium,reviewed,Report states the Portofino M was phased out during 2024,2026-07-27,Front-engined V8 GT,Retractable-hardtop GT,California / Portofino,5,V8,combustion,front,2+,grand tourer,Ferrari Portofino,2017,evolution,,,,,,,,,high,FALSE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,V8,3855,620,,,,,,,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/60d1bd1488780642c79ba8ed-portofino m?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/ferrari-portofino-m,A Voyage of Rediscovery,ferrari_past_models_scraper
ferrari_2020_sf90_spider,SF90 Spider,2020,,2020,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Hybrid supercar,High-performance AWD hybrid,SF90,,V8,hybrid,mid,2,supercar,SF90 Stradale,2019,derivative,,,,,,,SF90 Stradale,2019,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V8,,1000,7500,,,,,,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/60d1ba10076bff7cf5f216d8-sf90 spider?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/sf90-spider,Beyond Imagination,ferrari_past_models_scraper
ferrari_2021_812_competizione,812 Competizione,2021,2024,2021,Grand Touring,discontinued,Ferrari 2024 Annual Report,https://cdn.ferrari.com/download/Ferrari_Annual_Report_2024.pdf,manufacturer_report,medium,reviewed,Report states the 812 Competizione was phased out during 2024,2026-07-27,Front-engined V12 two-seat GT,Special series,Front-engined V12 two-seat GT,,V12,combustion,front,2,grand tourer,812 Superfast,2017,derivative,,,,,,,812 Superfast,2017,high,FALSE,,ferrari_production_periods.csv,curated Ferrari.com evidence + repository description,V12,,,,,front,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/812-competizione,Limited special-series berlinetta derived from the 812 Superfast.,manual_ferrari.com
ferrari_2021_812_competizione_a,812 Competizione A,2021,,2021,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Front-engined V12 two-seat GT,Special series,Front-engined V12 two-seat GT,,V12,combustion,front,2,grand tourer,812 Competizione,2021,derivative,,,,,,,812 Competizione,2021,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V12,,,,,front,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/812-competizione-a,Open special-series derivative of the 812 Competizione.,manual_ferrari.com
ferrari_2021_daytona_sp3,Daytona SP3,2021,,2021,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Icona limited series,Icona,Icona,2,V12,combustion,mid,2,limited-series,Monza SP2,2018,spiritual_successor,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V12,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/daytona-sp3,Mid-engined V12 limited-series model in Ferrari's Icona programme.,manual_ferrari.com
ferrari_2021_296_gtb,296 GTB,2021,,2021,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Mid-engined sports car,Berlinetta,Mid-engined sports cars,10,V6,hybrid,mid,2,sports car,F8 Tributo,2019,spiritual_successor,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V6,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/296-gtb,Mid-engined plug-in hybrid V6 sports berlinetta.,manual_ferrari.com
ferrari_2022_296_gt3,296 GT3,2022,,2022,Sports Prototype,unknown,,,,unreviewed,not_in_manual_file,,,Competition derivatives,Competition GT,Competition GT,,V6,combustion,mid,race-specific,competition,296 GTB,2021,derivative,,,,,,,296 GTB,2021,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V6,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/296-gt3,Customer GT racing car developed around the 296 concept.,manual_ferrari.com
ferrari_2022_ferrari_purosangue,Purosangue,2022,,2022,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Front-engined V12 2+2 GT,Four-door performance car,Front-engined V12 four-seat,13,V12,combustion,front,4,grand tourer,GTC4Lusso,2016,spiritual_successor,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V12,,,,,front,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/ferrari-purosangue,"Four-door, four-seat front-mid-engined V12 performance car.",manual_ferrari.com
ferrari_2022_296_gts,296 GTS,2022,,2022,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Mid-engined sports car,Spider / targa,Mid-engined sports cars,,V6,hybrid,mid,2,sports car,296 GTB,2021,derivative,,,,,,,296 GTB,2021,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V6,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/296-gts,Open derivative of the 296 GTB hybrid sports car.,manual_ferrari.com
ferrari_2023_296_challenge,296 Challenge,2023,,2023,Sports Prototype,unknown,,,,unreviewed,not_in_manual_file,,,Competition derivatives,Ferrari Challenge,Ferrari Challenge,8,V6,hybrid,mid,race-specific,competition,488 Challenge,2016,direct,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V6,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/296-challenge,One-make racing successor to the 488 Challenge Evo.,manual_ferrari.com
ferrari_2023_ferrari_roma_spider,Ferrari Roma Spider,2023,,2023,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Front-engined V8 GT,Roma / Amalfi,Roma,,V8,combustion,front,2+,grand tourer,Ferrari Roma,2019,derivative,,,,,,,Ferrari Roma,2019,high,TRUE,Derived from the Roma. Its market relationship with the Portofino M is not represented as direct technical succession.,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,,,,,,,,,,,,,,,,,https://cdn.ferrari.com/cms/network/media/img/resize/640f5410c03a600022ea50fe-ferrari-roma-spider-dynamics-cover-desk?width=1600&height=1080,https://www.ferrari.com/en-EN/auto/ferrari-roma-spider,Ferrari Roma Spider - Dynamics,ferrari_past_models_scraper
ferrari_2023_sf90_xx_spider,SF90 XX Spider,2023,,2023,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Hybrid supercar,High-performance AWD hybrid,Hybrid production supercars,,V8,hybrid,mid,2,supercar,SF90 XX Stradale,2023,derivative,,,,,,,SF90 XX Stradale,2023,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V8,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/sf90-xx-spider,Open special-series derivative of the SF90 XX Stradale.,manual_ferrari.com
ferrari_2023_sf90_xx_stradale,SF90 XX Stradale,2023,,2023,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Hybrid supercar,High-performance AWD hybrid,Hybrid production supercars,,V8,hybrid,mid,2,supercar,SF90 Stradale,2019,derivative,,,,,,,SF90 Stradale,2019,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V8,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/sf90-xx-stradale,Road-legal special-series derivative of the SF90 Stradale.,manual_ferrari.com
ferrari_2023_499p,499P,2023,,2023,Sports Prototype,unknown,,,,unreviewed,not_in_manual_file,,,Sports-racing prototypes,Mid-engined sports prototype,Top-class endurance prototypes,2,V6,combustion,mid,race-specific,competition,333 SP,1994,spiritual_successor,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V6,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/hypercar/499p,Factory hybrid Le Mans Hypercar that returned Ferrari to top-class endurance racing.,manual_ferrari.com
ferrari_2023_499p_modificata,499P Modificata,2023,,2023,Sports Prototype,unknown,,,,unreviewed,not_in_manual_file,,,Sports-racing prototypes,Mid-engined sports prototype,Top-class endurance prototypes,,V6,combustion,mid,race-specific,competition,499P,2023,derivative,,,,,,,499P,2023,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V6,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/499p-modificata,Non-competitive track-only derivative of the 499P.,manual_ferrari.com
ferrari_2024_ferrari_12cilindri,12Cilindri,2024,,2024,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Front-engined V12 two-seat GT,Berlinetta / coupe,Front-engined V12 two-seat GT,7,V12,combustion,front,2,grand tourer,812 Superfast,2017,direct,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V12,6496,830,9250,340,front,longitudinal,65,13.5,94,78,1560,2700,4733,2176,1292,,https://www.ferrari.com/en-EN/auto/ferrari-12cilindri,Front-mid-engined two-seat V12 grand tourer launched in 2024; official successor to the 812 Superfast.,manual_ferrari.com
ferrari_2024_ferrari_12cilindri_spider,12Cilindri Spider,2024,,2024,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Front-engined V12 two-seat GT,Spider / cabriolet,Front-engined V12 two-seat GT,,V12,combustion,front,2,grand tourer,12Cilindri,2024,derivative,,,,,,,12Cilindri,2024,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V12,,,,,front,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/ferrari-12cilindri-spider,Open derivative launched alongside the 12Cilindri berlinetta.,manual_ferrari.com
ferrari_2024_f80,F80,2024,,2024,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Limited-series halo,Big Five / halo,Ferrari halo lineage,6,V6,hybrid,mid,2,halo,LaFerrari,2013,spiritual_successor,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V6,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/f80,Limited-series hybrid halo successor to LaFerrari.,manual_ferrari.com
ferrari_2025_ferrari_amalfi,Ferrari Amalfi,2025,,2025,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Front-engined V8 GT,Roma / Amalfi,Front-engined V8 coupes,2,V8,combustion,front,2+,grand tourer,Ferrari Roma,2019,direct,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V8,,,,,front,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/ferrari-amalfi,Front-mid-engined V8 2+ grand tourer succeeding the Roma.,manual_ferrari.com
ferrari_2025_849_testarossa,849 Testarossa,2025,,2025,Grand Touring,unknown,,,,unreviewed,not_in_manual_file,,,Hybrid supercar,High-performance AWD hybrid,Hybrid production supercars,2,V8,hybrid,mid,2,supercar,SF90 Stradale,2019,direct,,,,,,,,,high,TRUE,,ferrari_past_models.csv,curated Ferrari.com evidence + repository description,V8,,,,,rear,,,,,,,,,,,,https://www.ferrari.com/en-EN/auto/849-testarossa,Plug-in hybrid V8 supercar succeeding the SF90 Stradale.,manual_ferrari.com
